Da­tum,Vi­deo,Vi­deo­ti­tel,Ver­öf­fent­li­chungs­zeit­punkt des Vi­de­os,Wie­der­ga­be­zeit (Stun­den)
2021-03-02,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4388
2021-03-03,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5052
2021-03-04,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2241
2021-03-05,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.11
2021-03-06,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1552
2021-03-07,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4603
2021-03-08,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0939
2021-03-09,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.7368
2021-03-10,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0
2021-03-11,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.389
2021-03-12,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2579
2021-03-13,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3345
2021-03-14,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3512
2021-03-15,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2749
2021-03-16,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4111
2021-03-17,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2539
2021-03-18,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3078
2021-03-19,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3946
2021-03-20,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3139
2021-03-21,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.33
2021-03-22,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.361
2021-03-23,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1836
2021-03-24,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4228
2021-03-25,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1751
2021-03-26,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2663
2021-03-27,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0734
2021-03-28,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2591
2021-03-29,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.8009
2021-03-30,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1037
2021-03-31,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1775
2021-04-01,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0581
2021-04-02,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2971
2021-04-03,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4701
2021-04-04,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2212
2021-04-05,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3426
2021-04-06,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3725
2021-04-07,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.6163
2021-04-08,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1248
2021-04-09,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0447
2021-04-10,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1179
2021-04-11,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2923
2021-04-12,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4587
2021-04-13,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3057
2021-04-14,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2592
2021-04-15,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1496
2021-04-16,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1375
2021-04-17,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2813
2021-04-18,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2524
2021-04-19,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2169
2021-04-20,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1383
2021-04-21,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0213
2021-04-22,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1952
2021-04-23,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.139
2021-04-24,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0303
2021-04-25,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2631
2021-04-26,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3936
2021-04-27,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0294
2021-04-28,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3445
2021-04-29,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.441
2021-04-30,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1605
2021-05-01,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0763
2021-05-02,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.236
2021-05-03,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.726
2021-05-04,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.269
2021-05-05,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2279
2021-05-06,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2629
2021-05-07,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.207
2021-05-08,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1621
2021-05-09,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0832
2021-05-10,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.7029
2021-05-11,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3936
2021-05-12,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1271
2021-05-13,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2688
2021-05-14,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4074
2021-05-15,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2279
2021-05-16,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2642
2021-05-17,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2756
2021-05-18,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1017
2021-05-19,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1319
2021-05-20,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0896
2021-05-21,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1112
2021-05-22,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0317
2021-05-23,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2868
2021-05-24,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2303
2021-05-25,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2763
2021-05-26,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4245
2021-05-27,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3448
2021-05-28,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1273
2021-05-29,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3237
2021-05-30,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3445
2021-05-31,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3265
2021-06-01,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.6546
2021-06-02,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3636
2021-06-03,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5886
2021-06-04,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2732
2021-06-05,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1736
2021-06-06,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5475
2021-06-07,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2503
2021-06-08,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1942
2021-06-09,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5292
2021-06-10,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0606
2021-06-11,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2525
2021-06-12,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.0085
2021-06-13,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2595
2021-06-14,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2547
2021-06-15,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3106
2021-06-16,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2792
2021-06-17,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.429
2021-06-18,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.021
2021-06-19,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.8749
2021-06-20,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.7396
2021-06-21,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",2.5169
2021-06-22,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",2.2627
2021-06-23,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",2.556
2021-06-24,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",1.2183
2021-06-25,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",1.0609
2021-06-26,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.3775
2021-06-27,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.8141
2021-06-28,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5775
2021-06-29,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4058
2021-06-30,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.5561
2021-07-01,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.2989
2021-07-02,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.393
2021-07-03,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1938
2021-07-04,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.4893
2021-07-05,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.8066
2021-07-06,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.6854
2021-07-07,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.8584
2021-07-08,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.7904
2021-07-09,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1822
2021-07-10,GF1A89pZ29s,Was ist das Konfidenzintervall für den Erwartungswert einer Normalverteilung bei bekannter Varianz?,"Jun 26, 2019",0.1443
